"ID","see_OI","see_arabic","see_english","no_spell","OI.influence.open","spelling.preference","OI.importance","OI.open","vision.hearing","prop_distraction","headphones","age","gender","education","nationality","location","L1","readingprofscore","level","prof_test_score","same_day","Participant.Device.Type","OI","meanRT","meanD.prime","correct"
"5409941","start","no_notice","no_notice","no_diff","I didn't notice the written words as much as hearing them. The written words were most a distraction, and as this test appeared to be timed, it seemed ineffecient to add trying to learn the written version of the word in addition to its sound, so I mostly ignored the written words.","in_english","red_cross","It depends on how the word the is learnt. If it is a speed learning when I'm trying to remember the sound of words, a picture associated with their meaning, and their spelling at once, it seems to overtask me. Word and picture, or sound and picture work, but all three together in a timed test is a bit much.","Yes",0.01,"headphones",44,"m","doctorate","Canadian","Canada","English",0,NA,NA,1,"computer","English",1923,1.7087354206666667,12
"5409941","start","no_notice","no_notice","no_diff","I didn't notice the written words as much as hearing them. The written words were most a distraction, and as this test appeared to be timed, it seemed ineffecient to add trying to learn the written version of the word in addition to its sound, so I mostly ignored the written words.","in_english","red_cross","It depends on how the word the is learnt. If it is a speed learning when I'm trying to remember the sound of words, a picture associated with their meaning, and their spelling at once, it seems to overtask me. Word and picture, or sound and picture work, but all three together in a timed test is a bit much.","Yes",0.01,"headphones",44,"m","doctorate","Canadian","Canada","English",0,NA,NA,1,"computer","no",1597.3,0.524400513,10
"5417849","start","no_notice","easier","difficult","Yes, helped to know which letter each word started with.","in_english","green_tick","Helps understand how a word is pronounced ","Yes",0.03,"earphones",29,"f","bachelors","British","UK","English",0,"none",NA,1,"computer","Arabic",2505.7,1.1068463007,10
"5417849","start","no_notice","easier","difficult","Yes, helped to know which letter each word started with.","in_english","green_tick","Helps understand how a word is pronounced ","Yes",0.03,"earphones",29,"f","bachelors","British","UK","English",0,"none",NA,1,"computer","English",2213.4545454545455,0.9373919964545455,11
"5417849","start","no_notice","easier","difficult","Yes, helped to know which letter each word started with.","in_english","green_tick","Helps understand how a word is pronounced ","Yes",0.03,"earphones",29,"f","bachelors","British","UK","English",0,"none",NA,1,"computer","no",2435.7272727272725,0.9373919964545455,11
"5418540","middle","no_diff","easier","difficult","Seeing the word made it easier to understand what the word was, because even if you misheard the word, the spelling was there so reinforce what the word was. It also meant you heard the word and saw the word so you had two chances to learn the word. ","in_english","green_tick","Seeing the word means you take the word in visually as well as through hearing it, making it easier to learn. ","Yes",0,"headphones",29,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","Arabic",1271.7545454545455,0.8104371559090909,11
"5418540","middle","no_diff","easier","difficult","Seeing the word made it easier to understand what the word was, because even if you misheard the word, the spelling was there so reinforce what the word was. It also meant you heard the word and saw the word so you had two chances to learn the word. ","in_english","green_tick","Seeing the word means you take the word in visually as well as through hearing it, making it easier to learn. ","Yes",0,"headphones",29,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","English",1129.96,0.757151053,10
"5418540","middle","no_diff","easier","difficult","Seeing the word made it easier to understand what the word was, because even if you misheard the word, the spelling was there so reinforce what the word was. It also meant you heard the word and saw the word so you had two chances to learn the word. ","in_english","green_tick","Seeing the word means you take the word in visually as well as through hearing it, making it easier to learn. ","Yes",0,"headphones",29,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","no",1040.425,0,8
"5434242","middle","difficult","no_diff","no_notice","The change in language distracted from the image and sound of the word","no_OI","red_cross","If the focus is purely on sound, hearing and then repeating orally is more beneficial in consistently replicating and identifying the sound/word","Yes",0,"headphones",24,"m","professional qualification","British","UK","English",0,"none",NA,1,"computer","Arabic",1845.5428571428572,-0.224743077,7
"5434242","middle","difficult","no_diff","no_notice","The change in language distracted from the image and sound of the word","no_OI","red_cross","If the focus is purely on sound, hearing and then repeating orally is more beneficial in consistently replicating and identifying the sound/word","Yes",0,"headphones",24,"m","professional qualification","British","UK","English",0,"none",NA,1,"computer","English",1860.2533333333333,2.2097659729333334,15
"5434242","middle","difficult","no_diff","no_notice","The change in language distracted from the image and sound of the word","no_OI","red_cross","If the focus is purely on sound, hearing and then repeating orally is more beneficial in consistently replicating and identifying the sound/word","Yes",0,"headphones",24,"m","professional qualification","British","UK","English",0,"none",NA,1,"computer","no",1343.0545454545454,1.1492422314545454,11
"5439128","start","easier","easier","no_notice","إلى حد ما","in_english","yes","حتى يكون هناك ربط بين الصوت ورسم الكلمة","Yes",0,"headphones",49,"m","doctorate","Saudi","Saudi Arabia","Arabic",3,"intermediate",8,1,"computer","Arabic",1886.9,0.2913336183333333,9
"5439128","start","easier","easier","no_notice","إلى حد ما","in_english","yes","حتى يكون هناك ربط بين الصوت ورسم الكلمة","Yes",0,"headphones",49,"m","doctorate","Saudi","Saudi Arabia","Arabic",3,"intermediate",8,1,"computer","English",2287.1111111111113,0.2913336183333333,9
"5439128","start","easier","easier","no_notice","إلى حد ما","in_english","yes","حتى يكون هناك ربط بين الصوت ورسم الكلمة","Yes",0,"headphones",49,"m","doctorate","Saudi","Saudi Arabia","Arabic",3,"intermediate",8,1,"computer","no",2045.7,0.13110012825,8
"5440728","start","no_diff","no_diff","no_diff","No - I think I took in the information by hearing. Perhaps a bit distracting seeing the Arabic, as I can read Farsi alphabet, and they seemed the same,  so I was actively ignoring the Arabic so I wasn't distracted and not looking at the pictures properly.","no_OI","red_cross","Sometimes the spelling and the pronunciation differ and I'd rather hear the word first and then read it.","Yes",0.56,"headphones",32,"f","masters","British","UK","English",0,"none",NA,1,"computer","Arabic",1628.5,2.563103131,16
"5440728","start","no_diff","no_diff","no_diff","No - I think I took in the information by hearing. Perhaps a bit distracting seeing the Arabic, as I can read Farsi alphabet, and they seemed the same,  so I was actively ignoring the Arabic so I wasn't distracted and not looking at the pictures properly.","no_OI","red_cross","Sometimes the spelling and the pronunciation differ and I'd rather hear the word first and then read it.","Yes",0.56,"headphones",32,"f","masters","British","UK","English",0,"none",NA,1,"computer","English",1637,1.805952078,14
"5440728","start","no_diff","no_diff","no_diff","No - I think I took in the information by hearing. Perhaps a bit distracting seeing the Arabic, as I can read Farsi alphabet, and they seemed the same,  so I was actively ignoring the Arabic so I wasn't distracted and not looking at the pictures properly.","no_OI","red_cross","Sometimes the spelling and the pronunciation differ and I'd rather hear the word first and then read it.","Yes",0.56,"headphones",32,"f","masters","British","UK","English",0,"none",NA,1,"computer","no",1664,2.2097659729333334,15
"5442543","no_see","no_diff","no_notice","difficult","بعض الكلمات لم ألاحظ أنها تبدأ بصوتين متشابهين
مثلا v and f  وبما أن هذه الأصوات غائبة في لغتي في الغالب لن أنتبه لها عند سماعها فقط فالإملاء يساعد في هذه الحالة","in_english","yes","لصعوبة التفريق أحيانا بين الأصوات","Yes",0,"no_headphones",27,"f","masters","Saudi","Saudi Arabia","Arabic",5,"advanced",12,1,"mobile","Arabic",2005.25,1.1651762955,12
"5442543","no_see","no_diff","no_notice","difficult","بعض الكلمات لم ألاحظ أنها تبدأ بصوتين متشابهين
مثلا v and f  وبما أن هذه الأصوات غائبة في لغتي في الغالب لن أنتبه لها عند سماعها فقط فالإملاء يساعد في هذه الحالة","in_english","yes","لصعوبة التفريق أحيانا بين الأصوات","Yes",0,"no_headphones",27,"f","masters","Saudi","Saudi Arabia","Arabic",5,"advanced",12,1,"mobile","English",1822.2857142857142,2.013866746,14
"5442543","no_see","no_diff","no_notice","difficult","بعض الكلمات لم ألاحظ أنها تبدأ بصوتين متشابهين
مثلا v and f  وبما أن هذه الأصوات غائبة في لغتي في الغالب لن أنتبه لها عند سماعها فقط فالإملاء يساعد في هذه الحالة","in_english","yes","لصعوبة التفريق أحيانا بين الأصوات","Yes",0,"no_headphones",27,"f","masters","Saudi","Saudi Arabia","Arabic",5,"advanced",12,1,"mobile","no",1357.923076923077,1.4564977458461539,13
"5450539","middle","no_diff","difficult","no_diff","في الغالب لا يحدث فرق بل ربما يشتت قليلا النظر الى الكلمة المكتوبة والصورة والاستماع","in_english","no","لانه يصعب علي المهمة في حفظ الاملاء للاحرف وحفظ الكلمة المستمعة","Yes",0,"no_headphones",22,"m","bachelors","Saudi","Saudi Arabia","Arabic",2,"beginner",5,1,"computer","Arabic",1859.888888888889,0.4206394738888889,9
"5450539","middle","no_diff","difficult","no_diff","في الغالب لا يحدث فرق بل ربما يشتت قليلا النظر الى الكلمة المكتوبة والصورة والاستماع","in_english","no","لانه يصعب علي المهمة في حفظ الاملاء للاحرف وحفظ الكلمة المستمعة","Yes",0,"no_headphones",22,"m","bachelors","Saudi","Saudi Arabia","Arabic",2,"beginner",5,1,"computer","English",2341.8888888888887,0.4206394738888889,9
"5450539","middle","no_diff","difficult","no_diff","في الغالب لا يحدث فرق بل ربما يشتت قليلا النظر الى الكلمة المكتوبة والصورة والاستماع","in_english","no","لانه يصعب علي المهمة في حفظ الاملاء للاحرف وحفظ الكلمة المستمعة","Yes",0,"no_headphones",22,"m","bachelors","Saudi","Saudi Arabia","Arabic",2,"beginner",5,1,"computer","no",2622.4545454545455,0.9373919964545455,11
"5452186","no_see","difficult","easier","difficult","helped me remember the words as I am a visual person","in_english","yes","I am a visual person. it helps me remember","Yes",0,"earphones",50,"m","doctorate","Saudi","UAE","Arabic",5,"nearnative",12,1,"computer","Arabic",2282.981818181818,1.7210566826363638,11
